time	V(vout)
Step Information: R=1M  (Run: 1/21)
3.321678461929918e+000	1.647329e+000
3.321679268192021e+000	2.669782e+000
3.321679608204996e+000	3.080692e+000
3.321679780896104e+000	3.255188e+000
3.321679830222844e+000	3.283158e+000
3.321679879313527e+000	3.292644e+000
3.321679897097528e+000	3.294187e+000
3.321679918649362e+000	3.295193e+000
3.321679943762553e+000	3.295997e+000
3.321679971766010e+000	3.296598e+000
3.321680012735989e+000	3.297177e+000
3.321680055340376e+000	3.297559e+000
3.321680140549150e+000	3.298010e+000
3.321680227429337e+000	3.298276e+000
3.321680401189712e+000	3.298542e+000
3.321680656014528e+000	3.298733e+000
3.321681165664161e+000	3.298885e+000
3.321682184963427e+000	3.298995e+000
3.321684223561959e+000	3.299062e+000
3.321696455153151e+000	3.299114e+000
3.321712763941407e+000	3.299119e+000
3.329761446158356e+000	3.299121e+000
3.337573946158356e+000	3.299123e+000
3.349292696158356e+000	3.299125e+000
3.361011446158356e+000	3.299127e+000
3.372730196158356e+000	3.299129e+000
3.388355196158356e+000	3.299131e+000
3.403980196158356e+000	3.299133e+000
3.415698946158356e+000	3.299130e+000
3.423511446158356e+000	3.299119e+000
3.427417696158356e+000	3.299069e+000
3.431323946158356e+000	3.298912e+000
3.431384981314606e+000	3.298852e+000
3.431507051627106e+000	3.298514e+000
3.431537569205231e+000	3.298311e+000
3.431545198599762e+000	3.298186e+000
3.431560457388825e+000	3.297758e+000
3.431564272086090e+000	3.297516e+000
3.431571901480622e+000	3.296675e+000
3.431572946500809e+000	3.296453e+000
3.431575036541184e+000	3.295756e+000
3.431575559051277e+000	3.295496e+000
3.431576604071464e+000	3.294739e+000
3.431577319747640e+000	3.293962e+000
3.431578049325314e+000	3.292742e+000
3.431578474738187e+000	3.291598e+000
3.431578914006481e+000	3.289701e+000
3.431579233670567e+000	3.287454e+000
3.431579492005825e+000	3.284440e+000
3.431579699196751e+000	3.280411e+000
3.431579872602333e+000	3.274683e+000
3.431580028100099e+000	3.265831e+000
3.431580162151870e+000	3.252444e+000
3.431580288765775e+000	3.230221e+000
3.431580411899023e+000	3.192508e+000
3.431580542536965e+000	3.126162e+000
3.431580679602779e+000	3.019564e+000
3.431580882020290e+000	2.810875e+000
3.431581100347780e+000	2.551673e+000
3.431581332830600e+000	2.259648e+000
3.431581671384257e+000	1.828479e+000
3.431582348491570e+000	9.656516e-001
3.431582708884437e+000	5.109045e-001
3.431582937029392e+000	2.321703e-001
3.431583059066670e+000	9.672433e-002
3.431583123606001e+000	3.987301e-002
3.431583155310824e+000	2.240092e-002
3.431583192843633e+000	1.122647e-002
3.431583204519935e+000	9.215550e-003
3.431583223690962e+000	7.292367e-003
3.431583244745954e+000	5.832039e-003
3.431583269860913e+000	4.694001e-003
3.431583300094953e+000	3.812865e-003
3.431583337641774e+000	3.124269e-003
3.431583385043122e+000	2.589350e-003
3.431583447709438e+000	2.165294e-003
3.431583530623379e+000	1.837959e-003
3.431583645725069e+000	1.581413e-003
3.431583806171098e+000	1.385921e-003
3.431584041103104e+000	1.235512e-003
3.431584387718943e+000	1.123457e-003
3.431584926369091e+000	1.039809e-003
3.431585773110847e+000	9.799238e-004
3.431587183196394e+000	9.377060e-004
3.431589571168956e+000	9.099231e-004
3.431602473381356e+000	8.838657e-004
3.431619676331223e+000	8.802768e-004
3.443801725597417e+000	8.780980e-004
3.455520475597417e+000	8.755970e-004
3.467239225597417e+000	8.733723e-004
3.478957975597417e+000	8.713945e-004
3.490676725597417e+000	8.696456e-004
3.502395475597417e+000	8.681732e-004
3.514114225597417e+000	8.674057e-004
3.525832975597417e+000	8.698662e-004
3.538040006847417e+000	8.999864e-004
3.539016569347417e+000	9.238661e-004
3.540969694347417e+000	1.016339e-003
3.541030729503667e+000	1.026058e-003
3.541152799816167e+000	1.093888e-003
3.541396940441167e+000	1.343871e-003
3.541404569835698e+000	1.363483e-003
3.541419828624760e+000	1.444162e-003
3.541450346202885e+000	1.687855e-003
3.541457975597417e+000	1.815679e-003
3.541473234386479e+000	2.255641e-003
3.541476505400139e+000	2.452281e-003
3.541483047427457e+000	3.109404e-003
3.541484203895025e+000	3.313527e-003
3.541486516830160e+000	3.929885e-003
3.541487095063943e+000	4.155884e-003
3.541488251531511e+000	4.823791e-003
3.541489207767705e+000	5.632760e-003
3.541489889658128e+000	6.541622e-003
3.541490472344135e+000	7.749774e-003
3.541490877860890e+000	9.076621e-003
3.541491244167381e+000	1.100095e-002
3.541491549865644e+000	1.361476e-002
3.541491789216844e+000	1.703004e-002
3.541491984763481e+000	2.174545e-002
3.541492148713880e+000	2.849060e-002
3.541492291176922e+000	3.860017e-002
3.541492419985679e+000	5.450817e-002
3.541492542684620e+000	8.152220e-002
3.541492678884501e+000	1.329541e-001
3.541492805003881e+000	2.102880e-001
3.541492961869860e+000	3.489513e-001
3.541493148525012e+000	5.542879e-001
3.541493378804533e+000	8.352966e-001
3.541493619805199e+000	1.139927e+000
3.541494045411259e+000	1.682067e+000
3.541494896623379e+000	2.758179e+000
3.541495229665173e+000	3.148258e+000
3.541495372638317e+000	3.282674e+000
3.541495373754919e+000	3.283028e+000
3.541495375988124e+000	3.283679e+000
3.541495380454534e+000	3.284869e+000
3.541495388077984e+000	3.286605e+000
3.541495403324884e+000	3.289283e+000
3.541495424951884e+000	3.291991e+000
3.541495444603424e+000	3.293636e+000
3.541495467375051e+000	3.294861e+000
3.541495496571744e+000	3.295880e+000
3.541495529344175e+000	3.296608e+000
3.541495573305833e+000	3.297212e+000
3.541495628365788e+000	3.297673e+000
3.541495702991266e+000	3.298041e+000
3.541495802367085e+000	3.298321e+000
3.541495943483086e+000	3.298542e+000
3.541496142230043e+000	3.298708e+000
3.541496439740083e+000	3.298836e+000
3.541496884543400e+000	3.298929e+000
3.541497592533502e+000	3.298998e+000
3.541498723364916e+000	3.299047e+000
3.541500659854230e+000	3.299080e+000
3.541510694762106e+000	3.299113e+000
3.541524074639273e+000	3.299118e+000
3.548347811994741e+000	3.299121e+000
3.556160311994741e+000	3.299122e+000
3.567879061994741e+000	3.299125e+000
3.579597811994741e+000	3.299127e+000
3.591316561994741e+000	3.299129e+000
3.606941561994741e+000	3.299131e+000
3.622566561994741e+000	3.299133e+000
3.638191561994741e+000	3.299128e+000
3.646004061994741e+000	3.299105e+000
3.649910311994741e+000	3.299059e+000
3.650520663557241e+000	3.299032e+000
3.650764804182241e+000	3.298981e+000
3.651253085432241e+000	3.298784e+000
3.651268344221303e+000	3.298767e+000
3.651298861799428e+000	3.298675e+000
3.651359896955678e+000	3.298321e+000
3.651375155744741e+000	3.298126e+000
3.651378970442006e+000	3.298031e+000
3.651386599836537e+000	3.297761e+000
3.651388507185170e+000	3.297662e+000
3.651392321882436e+000	3.297341e+000
3.651397429014434e+000	3.296700e+000
3.651398420854501e+000	3.296484e+000
3.651400404534634e+000	3.295842e+000
3.651400900454667e+000	3.295610e+000
3.651401892294734e+000	3.294929e+000
3.651402818390169e+000	3.294068e+000
3.651403049914028e+000	3.293755e+000
3.651403512961746e+000	3.292869e+000
3.651404026742062e+000	3.291431e+000
3.651404459967212e+000	3.289478e+000
3.651404787827338e+000	3.287003e+000
3.651405038301266e+000	3.283823e+000
3.651405238642164e+000	3.279551e+000
3.651405406246131e+000	3.273520e+000
3.651405551494764e+000	3.264600e+000
3.651405681955484e+000	3.250749e+000
3.651405804760300e+000	3.227385e+000
3.651405943628892e+000	3.181524e+000
3.651406068692214e+000	3.112933e+000
3.651406216149005e+000	2.990530e+000
3.651406440198284e+000	2.750798e+000
3.651406665101669e+000	2.479219e+000
3.651406915108389e+000	2.163368e+000
3.651407298959180e+000	1.674224e+000
3.651408066660761e+000	6.990675e-001
3.651408407054670e+000	2.791460e-001
3.651408587248983e+000	8.059011e-002
3.651408655453848e+000	2.656192e-002
3.651408684021755e+000	1.452703e-002
3.651408705246594e+000	1.013784e-002
3.651408722309852e+000	8.013665e-003
3.651408744017518e+000	6.265905e-003
3.651408765238168e+000	5.136759e-003
3.651408796542104e+000	4.065370e-003
3.651408827584892e+000	3.387336e-003
3.651408876617272e+000	2.732256e-003
3.651408926972628e+000	2.321339e-003
3.651409011798408e+000	1.921241e-003
3.651409103370800e+000	1.671213e-003
3.651409264415215e+000	1.433754e-003
3.651409449789737e+000	1.285641e-003
3.651409791516994e+000	1.152285e-003
3.651410297036362e+000	1.059047e-003
3.651411308075098e+000	9.848255e-004
3.651413330152571e+000	9.321050e-004
3.651417374307517e+000	9.010270e-004
3.651425462617408e+000	8.862391e-004
3.651441639237191e+000	8.813913e-004
3.663363000661956e+000	8.781520e-004
3.675081750661956e+000	8.756459e-004
3.686800500661956e+000	8.734154e-004
3.698519250661956e+000	8.714324e-004
3.710238000661956e+000	8.696783e-004
3.721956750661956e+000	8.681978e-004
3.733675500661956e+000	8.674014e-004
3.745394250661956e+000	8.697162e-004
3.753206750661956e+000	8.804766e-004
3.757113000661956e+000	9.277075e-004
3.761019250661956e+000	1.067536e-003
3.761080285818206e+000	1.107668e-003
3.761202356130706e+000	1.295811e-003
3.761232873708831e+000	1.480189e-003
3.761293908865081e+000	2.248673e-003
3.761295816213714e+000	2.319696e-003
3.761299630910980e+000	2.628418e-003
3.761305472255892e+000	3.340994e-003
3.761306455673648e+000	3.556227e-003
3.761308422509160e+000	4.203535e-003
3.761308914218038e+000	4.437255e-003
3.761309897635794e+000	5.126523e-003
3.761310810695866e+000	6.054004e-003
3.761311389797454e+000	6.988990e-003
3.761311949512215e+000	8.418973e-003
3.761312339693735e+000	9.997658e-003
3.761312647854903e+000	1.199345e-002
3.761312905482188e+000	1.467704e-002
3.761313123262131e+000	1.839992e-002
3.761313307227837e+000	2.368004e-002
3.761313464236934e+000	3.138971e-002
3.761313601948663e+000	4.310911e-002
3.761313728052442e+000	6.185439e-002
3.761313850655697e+000	9.396035e-002
3.761313983522485e+000	1.526177e-001
3.761314114126727e+000	2.434779e-001
3.761314287346429e+000	4.095156e-001
3.761314474512219e+000	6.238247e-001
3.761314701726886e+000	9.054011e-001
3.761314971933345e+000	1.248317e+000
3.761315482912122e+000	1.895875e+000
3.761316504869675e+000	3.118001e+000
3.761316712946554e+000	3.284281e+000
3.761316758358911e+000	3.295703e+000
3.761316778784351e+000	3.296300e+000
3.761316808755838e+000	3.296828e+000
3.761316852465517e+000	3.297349e+000
3.761316899129178e+000	3.297701e+000
3.761316992456500e+000	3.298113e+000
3.761317090243550e+000	3.298360e+000
3.761317285817650e+000	3.298604e+000
3.761317579386948e+000	3.298778e+000
3.761318166525544e+000	3.298916e+000
3.761319340802737e+000	3.299013e+000
3.761321689357122e+000	3.299072e+000
3.761335780683432e+000	3.299115e+000
3.761354569118511e+000	3.299119e+000
3.770033081628796e+000	3.299121e+000
3.777845581628796e+000	3.299123e+000
3.789564331628796e+000	3.299125e+000
3.801283081628796e+000	3.299127e+000
3.813001831628796e+000	3.299129e+000
3.828626831628796e+000	3.299131e+000
3.844251831628796e+000	3.299133e+000
3.855970581628796e+000	3.299130e+000
3.863783081628796e+000	3.299117e+000
3.867689331628796e+000	3.299102e+000
3.868177612878796e+000	3.299097e+000
3.869154175378796e+000	3.299014e+000
3.871107300378796e+000	3.298414e+000
3.871168335535046e+000	3.298121e+000
3.871174961799639e+000	3.297991e+000
3.871188214328825e+000	3.297518e+000
3.871190807144478e+000	3.297336e+000
3.871195992775784e+000	3.296738e+000
3.871197289183610e+000	3.296476e+000
3.871199881999264e+000	3.295672e+000
3.871200519145079e+000	3.295350e+000
3.871201793436709e+000	3.294406e+000
3.871202068872259e+000	3.294115e+000
3.871202619743357e+000	3.293276e+000
3.871203199723549e+000	3.291989e+000
3.871203664904345e+000	3.290350e+000
3.871204014315269e+000	3.288341e+000
3.871204289409487e+000	3.285753e+000
3.871204512614074e+000	3.282304e+000
3.871204699411803e+000	3.277501e+000
3.871204858940072e+000	3.270569e+000
3.871204998758737e+000	3.260130e+000
3.871205125965902e+000	3.243585e+000
3.871205250174505e+000	3.214819e+000
3.871205386114779e+000	3.161033e+000
3.871205511623564e+000	3.080947e+000
3.871205674761823e+000	2.932982e+000
3.871205860766040e+000	2.725780e+000
3.871206090318294e+000	2.444206e+000
3.871206338239075e+000	2.130409e+000
3.871206786988232e+000	1.559057e+000
3.871207684486546e+000	4.339537e-001
3.871208006666528e+000	5.127702e-002
3.871208007982839e+000	4.999802e-002
3.871208010615460e+000	4.794571e-002
3.871208015880703e+000	4.410173e-002
3.871208026411189e+000	3.723181e-002
3.871208046799923e+000	2.679123e-002
3.871208080540574e+000	1.462303e-002
3.871208095684054e+000	1.111206e-002
3.871208112188468e+000	8.818242e-003
3.871208133392901e+000	6.828775e-003
3.871208155265853e+000	5.469573e-003
3.871208181177424e+000	4.433827e-003
3.871208213898731e+000	3.593241e-003
3.871208251975352e+000	2.981298e-003
3.871208307070311e+000	2.441879e-003
3.871208369427973e+000	2.076993e-003
3.871208468102715e+000	1.747009e-003
3.871208584545382e+000	1.526766e-003
3.871208778535342e+000	1.331556e-003
3.871209020969339e+000	1.203018e-003
3.871209447966479e+000	1.094130e-003
3.871210101120046e+000	1.017647e-003
3.871211407427179e+000	9.579539e-004
3.871214020041446e+000	9.168034e-004
3.871229695727048e+000	8.835740e-004
3.871250596641185e+000	8.810663e-004
3.884371928831787e+000	8.778853e-004
3.896090678831787e+000	8.754076e-004
3.907809428831787e+000	8.732039e-004
3.919528178831787e+000	8.712451e-004
3.931246928831787e+000	8.695149e-004
3.942965678831787e+000	8.680738e-004
3.954684428831787e+000	8.674178e-004
3.966403178831787e+000	8.704697e-004
3.974215678831787e+000	8.850618e-004
3.978121928831787e+000	9.062496e-004
3.979586772581787e+000	9.345029e-004
3.980319194456787e+000	9.766943e-004
3.980685405394287e+000	1.035406e-003
3.980746440550537e+000	1.054406e-003
3.980868510863037e+000	1.111953e-003
3.980899028441162e+000	1.134882e-003
3.980960063597412e+000	1.200453e-003
3.980975322386474e+000	1.224111e-003
3.981005839964599e+000	1.318205e-003
3.981066875120849e+000	1.666853e-003
3.981080579866821e+000	1.832187e-003
3.981084006053314e+000	1.907746e-003
3.981090858426299e+000	2.191161e-003
3.981102125603075e+000	2.971538e-003
3.981103820394078e+000	3.246025e-003
3.981107209976083e+000	4.172460e-003
3.981107693871012e+000	4.385229e-003
3.981108661660871e+000	5.053594e-003
3.981109641956528e+000	5.973904e-003
3.981109868418128e+000	6.281579e-003
3.981110321341329e+000	7.167792e-003
3.981110849823071e+000	8.696289e-003
3.981111280832820e+000	1.072338e-002
3.981111604166719e+000	1.328631e-002
3.981111849719681e+000	1.657298e-002
3.981112046896416e+000	2.102439e-002
3.981112212857250e+000	2.738279e-002
3.981112357346228e+000	3.688768e-002
3.981112487597262e+000	5.176517e-002
3.981112610707167e+000	7.695335e-002
3.981112748664914e+000	1.257001e-001
3.981112873543765e+000	1.982314e-001
3.981113025887511e+000	3.287865e-001
3.981113228806532e+000	5.489181e-001
3.981113456163464e+000	8.249002e-001
3.981113699787691e+000	1.132701e+000
3.981114102178344e+000	1.645397e+000
3.981114906959651e+000	2.666075e+000
3.981115247247932e+000	3.077873e+000
3.981115420389489e+000	3.253790e+000
3.981115470474781e+000	3.282624e+000
3.981115520400927e+000	3.292588e+000
3.981115537961856e+000	3.294142e+000
3.981115559794129e+000	3.295160e+000
3.981115587229506e+000	3.296033e+000
3.981115616124332e+000	3.296641e+000
3.981115658723944e+000	3.297222e+000
3.981115702755949e+000	3.297600e+000
3.981115790819961e+000	3.298042e+000
3.981115881450176e+000	3.298304e+000
3.981116062710607e+000	3.298563e+000
3.981116331502488e+000	3.298749e+000
3.981116869086252e+000	3.298896e+000
3.981117944253778e+000	3.299002e+000
3.981120094588831e+000	3.299066e+000
3.981132996599149e+000	3.299114e+000
3.981150199279573e+000	3.299119e+000
3.989425930107220e+000	3.299121e+000
3.997238430107220e+000	3.299123e+000
4.000000000000000e+000	3.299123e+000
Step Information: R=1.12202M  (Run: 2/21)
0.000000000000000e+000	0.000000e+000
9.999999717180685e-010	8.243326e-005
1.999999943436137e-009	1.647400e-004
1.599999954748910e-008	1.278341e-003
3.199999909497819e-008	2.452426e-003
6.399999818995639e-008	4.635449e-003
1.065618575355955e-007	7.476386e-003
1.580897557528194e-007	1.120323e-002
2.148357739486073e-007	1.627938e-002
2.947199566991741e-007	2.599450e-002
3.826567283221910e-007	4.096998e-002
4.713674395385393e-007	6.067207e-002
5.226871252601520e-007	7.388544e-002
5.528761603654035e-007	8.193668e-002
5.847599143474418e-007	8.998889e-002
6.266819755479760e-007	9.954647e-002
6.723947506959917e-007	1.088558e-001
7.093597792923720e-007	1.157084e-001
7.652430614209008e-007	1.254853e-001
8.177634781827134e-007	1.344130e-001
8.970117709303864e-007	1.476648e-001
9.997377454477801e-007	1.647187e-001
1.151457854816547e-006	1.898139e-001
1.409677699599734e-006	2.324542e-001
1.796546524370531e-006	2.962961e-001
2.515213022970004e-006	4.148606e-001
6.624854742006394e-006	1.092787e+000
1.204635732423497e-005	1.987101e+000
